order_id,order_date,order_time,city,product,category,quantity,price,payment_method,sales_channel
2182.0,2023-10-02,22:42:00,Bangalore,Bag,Accessories,1.0,2400.0,Unknown,Offline
2183.0,2023-06-12,03:46:00,Unknown,Tablet,Electronics,3.0,2400.0,UPI,Offline
2184.0,2024-09-28,22:40:00,Pune,T-Shirt,Fashion,1.0,1000.0,UPI,Offline
2185.0,2024-04-13,11:01:00,Pune,Jeans,Fashion,2.0,5000.0,UPI,Offline
2186.0,2023-05-08,01:02:00,Mumbai,Mobile,Electronics,2.0,2400.0,Cash,Offline
2187.0,2024-08-10,22:34:00,Unknown,Shoes,Fashion,2.0,20000.0,Unknown,Online
2188.0,2024-07-27,05:33:00,Unknown,Laptop,Electronics,1.0,2400.0,UPI,Online
2189.0,2024-04-06,16:29:00,Pune,Shoes,Fashion,2.0,500.0,Unknown,Online
2190.0,2024-06-26,13:24:00,Delhi,Jeans,Fashion,2.0,1000.0,Cash,Online
2191.0,2024-08-27,22:14:00,Chennai,T-Shirt,Fashion,2.0,2400.0,Unknown,Online
2192.0,2024-11-02,22:06:00,Pune,Shoes,Fashion,3.0,24000.0,Cash,Offline
ORD_409,2023-02-26,15:15:00,Bangalore,Jeans,Fashion,3.0,5000.0,Cash,Online
2194.0,2023-06-02,12:09:00,Hyderabad,Laptop,Electronics,1.0,5000.0,Cash,Online
2195.0,2023-11-21,03:06:00,Chennai,Jeans,Fashion,2.0,2400.0,Card,Offline
2196.0,2023-04-14,06:41:00,Mumbai,Bag,Accessories,3.0,50000.0,Cash,Offline
ORD_410,2024-06-11,02:45:00,Delhi,Watch,Accessories,3.0,2000.0,Card,Offline
ORD_411,2023-09-09,13:07:00,Pune,Laptop,Electronics,2.0,2400.0,Cash,Online
2199.0,2024-02-14,12:11:00,Hyderabad,Bag,Accessories,3.0,2400.0,Cash,Offline
2200.0,2024-10-09,21:39:00,Unknown,Headphones,Electronics,2.0,2000.0,Card,Online
2201.0,2024-04-07,18:33:00,Pune,Mobile,Electronics,3.0,2400.0,Cash,Online
ORD_412,2023-05-10,04:15:00,Unknown,Mobile,Electronics,1.0,2400.0,Card,Online
ORD_413,2024-12-24,21:59:00,Pune,Watch,Accessories,3.0,6000.0,Unknown,Online
ORD_414,2023-01-10,08:00:00,Bangalore,Shoes,Fashion,1.0,5000.0,Card,Online
2205.0,2024-10-02,11:49:00,Bangalore,Laptop,Electronics,3.0,2400.0,Unknown,Online
2206.0,2023-12-26,17:10:00,Hyderabad,Jeans,Fashion,3.0,1200.0,Card,Online
ORD_415,2024-07-19,19:02:00,Hyderabad,Mobile,Electronics,2.0,2400.0,Card,Offline
ORD_416,2023-10-10,16:21:00,Mumbai,Laptop,Electronics,3.0,2400.0,Unknown,Online
2209.0,2024-01-01,01:04:00,Delhi,Headphones,Electronics,2.0,2000.0,Cash,Offline
ORD_417,2024-08-11,11:23:00,Pune,Headphones,Electronics,2.0,2000.0,Unknown,Offline
2211.0,2023-08-09,17:36:00,Pune,Unknown Product,Unknown,2.0,2400.0,Cash,Offline
2212.0,2023-06-05,17:47:00,Unknown,Shoes,Fashion,3.0,5000.0,Cash,Offline
2213.0,2023-08-20,09:26:00,Pune,Shoes,Fashion,2.0,2000.0,UPI,Online
2214.0,2024-11-27,10:13:00,Pune,Laptop,Electronics,2.0,2400.0,Cash,Offline
ORD_418,2024-01-26,00:33:00,Mumbai,Tablet,Electronics,1.0,2400.0,Cash,Offline
2216.0,2024-06-25,12:26:00,Delhi,Bag,Accessories,3.0,2400.0,Card,Online
ORD_419,2023-12-07,06:30:00,Pune,Shoes,Fashion,2.0,5000.0,Cash,Online
2218.0,2024-02-09,21:52:00,Delhi,Jeans,Fashion,2.0,5000.0,Unknown,Online
2219.0,2023-04-16,14:02:00,Pune,T-Shirt,Fashion,2.0,2400.0,Cash,Offline
ORD_420,2023-12-18,19:38:00,Unknown,Unknown Product,Unknown,3.0,1200.0,Card,Online
2221.0,2024-03-04,04:06:00,Delhi,Watch,Accessories,1.0,5000.0,Card,Online
2222.0,2023-03-16,04:43:00,Delhi,Jeans,Fashion,1.0,20000.0,Cash,Offline
2223.0,2024-07-02,17:34:00,Unknown,Watch,Accessories,2.0,5000.0,UPI,Online
2224.0,2023-07-05,20:13:00,Hyderabad,Watch,Accessories,3.0,5000.0,Cash,Offline
2225.0,2023-11-19,13:26:00,Mumbai,Watch,Accessories,2.0,5000.0,Cash,Online
2226.0,2024-10-04,01:18:00,Chennai,Bag,Accessories,2.0,1200.0,Unknown,Offline
2227.0,2024-09-17,20:43:00,Bangalore,Watch,Accessories,2.0,5000.0,Unknown,Offline
2228.0,2024-09-28,14:07:00,Bangalore,Shoes,Fashion,2.0,5000.0,UPI,Online
2229.0,2024-10-01,23:03:00,Hyderabad,Jeans,Fashion,1.0,5000.0,Card,Online
2230.0,2023-06-13,13:39:00,Pune,Jeans,Fashion,3.0,5000.0,UPI,Offline
2231.0,2024-04-11,20:43:00,Chennai,T-Shirt,Fashion,2.0,500.0,UPI,Online
2232.0,2023-08-11,08:36:00,Hyderabad,Unknown Product,Unknown,2.0,5000.0,Card,Offline
2233.0,2024-10-04,08:52:00,Unknown,Laptop,Electronics,2.0,2400.0,Cash,Online
2234.0,2023-05-04,12:37:00,Mumbai,Laptop,Electronics,1.0,50000.0,Unknown,Offline
2235.0,2024-01-25,13:52:00,Pune,Watch,Accessories,2.0,5000.0,Cash,Online
2236.0,2023-10-05,21:08:00,Delhi,Laptop,Electronics,2.0,2400.0,UPI,Online
2237.0,2023-07-13,11:22:00,Mumbai,Laptop,Electronics,1.0,50000.0,Card,Online
2238.0,2024-10-24,10:11:00,Hyderabad,Tablet,Electronics,2.0,2400.0,UPI,Offline
2239.0,2024-10-27,21:03:00,Delhi,Laptop,Electronics,2.0,2400.0,Card,Offline
ORD_421,2023-05-08,03:21:00,Pune,Unknown Product,Unknown,2.0,50000.0,Cash,Offline
2241.0,2024-11-24,03:02:00,Mumbai,Shoes,Fashion,1.0,5000.0,Cash,Online
2242.0,2023-01-21,10:09:00,Bangalore,Laptop,Electronics,1.0,2000.0,Unknown,Online
2243.0,2023-11-15,21:58:00,Hyderabad,Shoes,Fashion,2.0,6000.0,Unknown,Online
2244.0,2023-06-14,20:49:00,Hyderabad,Laptop,Electronics,3.0,500.0,UPI,Online
ORD_422,2023-01-27,10:21:00,Pune,Mobile,Electronics,2.0,20000.0,UPI,Online
2246.0,2024-07-15,20:39:00,Hyderabad,Headphones,Electronics,2.0,2000.0,Cash,Offline
ORD_423,2024-11-29,05:33:00,Mumbai,Unknown Product,Unknown,2.0,60000.0,Cash,Offline
2248.0,2024-06-15,20:59:00,Mumbai,Laptop,Electronics,3.0,500.0,Card,Online
ORD_424,2023-09-25,10:47:00,Unknown,Headphones,Electronics,2.0,500.0,UPI,Offline
ORD_425,2023-11-26,03:58:00,Unknown,Shoes,Fashion,3.0,5000.0,Unknown,Offline
2251.0,2024-02-05,23:51:00,Mumbai,Headphones,Electronics,2.0,2000.0,Unknown,Online
ORD_426,2023-07-19,08:56:00,Chennai,Tablet,Electronics,3.0,2400.0,Card,Online
2253.0,2023-10-21,11:36:00,Hyderabad,Jeans,Fashion,3.0,5000.0,UPI,Offline
2254.0,2024-07-22,20:33:00,Bangalore,Watch,Accessories,2.0,5000.0,Card,Online
ORD_427,2024-03-19,16:13:00,Hyderabad,Laptop,Electronics,1.0,2400.0,UPI,Online
2256.0,2023-02-05,03:24:00,Hyderabad,Watch,Accessories,1.0,5000.0,Card,Online
2257.0,2024-11-28,06:42:00,Unknown,Watch,Accessories,1.0,5000.0,UPI,Offline
ORD_428,2023-10-06,16:17:00,Unknown,Shoes,Fashion,2.0,1200.0,Unknown,Online
2259.0,2023-10-11,21:10:00,Bangalore,Mobile,Electronics,3.0,2400.0,Cash,Online
ORD_429,2023-06-03,12:18:00,Mumbai,Laptop,Electronics,2.0,2400.0,Cash,Offline
ORD_430,2024-06-08,18:01:00,Chennai,Laptop,Electronics,3.0,2400.0,Cash,Offline
ORD_431,2024-04-30,22:21:00,Pune,Watch,Accessories,3.0,5000.0,UPI,Online
2263.0,2023-02-02,09:47:00,Mumbai,Unknown Product,Unknown,3.0,5000.0,Unknown,Offline
2264.0,2023-10-02,21:31:00,Unknown,Unknown Product,Unknown,1.0,2400.0,Unknown,Online
2265.0,2024-07-29,09:51:00,Pune,Watch,Accessories,2.0,500.0,Card,Offline
ORD_432,2023-11-10,10:05:00,Hyderabad,Watch,Accessories,1.0,5000.0,Unknown,Online
2267.0,2024-08-10,04:26:00,Pune,Watch,Accessories,1.0,5000.0,UPI,Offline
2268.0,2024-02-02,08:42:00,Delhi,Shoes,Fashion,2.0,50000.0,UPI,Offline
ORD_433,2023-03-13,00:53:00,Mumbai,T-Shirt,Fashion,2.0,50000.0,Card,Online
ORD_434,2023-10-17,13:52:00,Unknown,Watch,Accessories,1.0,2400.0,UPI,Offline
2271.0,2024-04-10,06:49:00,Mumbai,Bag,Accessories,2.0,2400.0,Card,Offline
2272.0,2023-10-31,12:56:00,Delhi,Jeans,Fashion,2.0,5000.0,Card,Online
2273.0,2023-04-22,18:33:00,Delhi,Tablet,Electronics,1.0,2400.0,Unknown,Offline
2274.0,2024-01-18,21:13:00,Chennai,Laptop,Electronics,3.0,20000.0,UPI,Online
2275.0,2024-12-26,16:08:00,Hyderabad,Watch,Accessories,3.0,5000.0,Unknown,Online
2276.0,2024-12-27,14:58:00,Hyderabad,Mobile,Electronics,2.0,600.0,Unknown,Online
2277.0,2023-06-26,11:46:00,Hyderabad,Shoes,Fashion,2.0,2000.0,Cash,Offline
2278.0,2023-04-27,12:30:00,Unknown,Tablet,Electronics,2.0,1000.0,Unknown,Online
ORD_435,2024-12-09,10:34:00,Mumbai,Laptop,Electronics,2.0,2400.0,Unknown,Online
2280.0,2024-01-16,15:40:00,Unknown,Bag,Accessories,2.0,2000.0,Unknown,Online
ORD_436,2024-09-27,11:25:00,Hyderabad,Tablet,Electronics,3.0,1000.0,Unknown,Online
2282.0,2024-09-14,17:48:00,Delhi,Laptop,Electronics,3.0,2000.0,Cash,Online
2283.0,2024-02-19,03:32:00,Pune,Unknown Product,Unknown,2.0,2400.0,Card,Offline
2284.0,2024-04-20,17:38:00,Mumbai,Bag,Accessories,2.0,2400.0,Card,Online
2285.0,2024-01-01,09:56:00,Pune,Tablet,Electronics,1.0,50000.0,Card,Offline
2286.0,2024-03-14,09:04:00,Chennai,Watch,Accessories,3.0,5000.0,Cash,Offline
ORD_437,2024-12-13,09:27:00,Mumbai,Shoes,Fashion,1.0,24000.0,Cash,Online
2288.0,2023-08-16,07:17:00,Pune,Jeans,Fashion,2.0,5000.0,UPI,Online
2289.0,2024-03-16,04:55:00,Hyderabad,Bag,Accessories,2.0,5000.0,Cash,Online
2290.0,2024-04-20,18:14:00,Delhi,Watch,Accessories,3.0,20000.0,Card,Online
2291.0,2024-09-12,19:51:00,Chennai,Laptop,Electronics,1.0,5000.0,Cash,Online
ORD_438,2024-07-15,11:03:00,Chennai,Watch,Accessories,1.0,20000.0,UPI,Online
ORD_439,2023-08-23,17:02:00,Pune,Shoes,Fashion,3.0,5000.0,UPI,Offline
ORD_440,2023-07-08,09:29:00,Pune,Watch,Accessories,2.0,5000.0,Cash,Online
2295.0,2024-09-08,09:53:00,Chennai,Laptop,Electronics,2.0,2400.0,Unknown,Offline
2296.0,2024-10-18,17:37:00,Unknown,Headphones,Electronics,2.0,600.0,Unknown,Offline
2297.0,2023-12-22,14:18:00,Unknown,Watch,Accessories,2.0,5000.0,Card,Offline
2298.0,2023-12-06,15:36:00,Unknown,Bag,Accessories,2.0,2400.0,Cash,Online
ORD_441,2024-09-06,13:56:00,Bangalore,Shoes,Fashion,2.0,5000.0,Cash,Online
2300.0,2024-09-28,23:01:00,Bangalore,Headphones,Electronics,3.0,5000.0,Card,Offline
ORD_442,2023-11-25,08:01:00,Unknown,Watch,Accessories,3.0,1200.0,Card,Offline
ORD_443,2024-09-27,08:57:00,Hyderabad,Headphones,Electronics,1.0,2000.0,Card,Offline
2303.0,2023-06-15,05:25:00,Mumbai,Laptop,Electronics,2.0,5000.0,Card,Offline
2304.0,2024-01-29,17:39:00,Mumbai,Jeans,Fashion,2.0,20000.0,Unknown,Online
ORD_444,2023-11-19,21:33:00,Bangalore,Bag,Accessories,3.0,24000.0,Card,Online
ORD_445,2023-05-29,16:18:00,Delhi,Tablet,Electronics,3.0,1000.0,Card,Offline
2307.0,2023-02-11,10:57:00,Unknown,Jeans,Fashion,1.0,5000.0,Unknown,Online
2308.0,2024-08-17,08:36:00,Unknown,T-Shirt,Fashion,3.0,2400.0,Card,Online
2309.0,2024-09-15,07:28:00,Hyderabad,Shoes,Fashion,1.0,5000.0,Card,Online
2310.0,2024-06-24,03:45:00,Bangalore,Shoes,Fashion,3.0,2000.0,Card,Online
2311.0,2023-05-31,17:54:00,Chennai,Laptop,Electronics,2.0,2400.0,UPI,Online
2312.0,2024-07-14,03:08:00,Unknown,Tablet,Electronics,3.0,2400.0,Unknown,Online
2313.0,2024-12-23,10:59:00,Mumbai,Headphones,Electronics,2.0,2400.0,UPI,Offline
2314.0,2024-08-12,01:54:00,Unknown,Laptop,Electronics,1.0,2400.0,UPI,Online
ORD_446,2023-05-14,06:47:00,Bangalore,Watch,Accessories,3.0,2000.0,Unknown,Offline
2316.0,2023-01-10,11:55:00,Chennai,Shoes,Fashion,2.0,5000.0,UPI,Offline
2317.0,2023-06-27,20:11:00,Chennai,Watch,Accessories,3.0,5000.0,UPI,Online
ORD_447,2024-06-08,18:48:00,Pune,Unknown Product,Unknown,2.0,2400.0,UPI,Online
2319.0,2024-02-10,20:45:00,Delhi,Bag,Accessories,1.0,2400.0,Cash,Offline
ORD_448,2023-11-19,01:29:00,Pune,T-Shirt,Fashion,2.0,2400.0,UPI,Offline
2321.0,2023-05-26,17:08:00,Bangalore,Watch,Accessories,2.0,5000.0,Cash,Offline
ORD_449,2023-06-10,14:06:00,Delhi,Shoes,Fashion,3.0,5000.0,Card,Offline
2323.0,2024-12-12,01:13:00,Mumbai,Laptop,Electronics,1.0,6000.0,Card,Online
2324.0,2024-02-02,17:24:00,Mumbai,Headphones,Electronics,2.0,2000.0,Cash,Online
2325.0,2023-01-20,11:40:00,Bangalore,Bag,Accessories,3.0,2400.0,UPI,Online
2326.0,2024-01-06,12:52:00,Mumbai,Laptop,Electronics,3.0,20000.0,Unknown,Offline
2327.0,2024-08-11,04:04:00,Bangalore,Bag,Accessories,1.0,2400.0,Cash,Offline
2328.0,2023-03-03,19:29:00,Mumbai,Shoes,Fashion,2.0,5000.0,Card,Online
2329.0,2024-10-07,10:30:00,Mumbai,Watch,Accessories,3.0,1200.0,Unknown,Online
ORD_450,2024-07-20,09:22:00,Chennai,Laptop,Electronics,1.0,2400.0,Unknown,Online
2331.0,2024-11-18,06:34:00,Delhi,Headphones,Electronics,2.0,2000.0,Unknown,Offline
2332.0,2024-12-03,22:15:00,Hyderabad,Bag,Accessories,1.0,6000.0,Unknown,Offline
2333.0,2024-05-20,16:35:00,Unknown,Jeans,Fashion,1.0,50000.0,Unknown,Online
2334.0,2023-09-01,21:57:00,Unknown,Watch,Accessories,1.0,5000.0,Cash,Offline
2335.0,2023-03-18,05:01:00,Mumbai,T-Shirt,Fashion,2.0,2400.0,Card,Offline
2336.0,2024-09-20,10:18:00,Unknown,Shoes,Fashion,2.0,1000.0,Unknown,Offline
2337.0,2024-01-01,15:16:00,Chennai,Tablet,Electronics,1.0,2400.0,Cash,Offline
ORD_451,2024-03-12,20:11:00,Pune,T-Shirt,Fashion,1.0,20000.0,Unknown,Online
2339.0,2023-01-09,03:31:00,Delhi,Laptop,Electronics,1.0,2400.0,UPI,Online
2340.0,2023-04-11,11:38:00,Pune,Bag,Accessories,2.0,5000.0,Unknown,Offline
2341.0,2024-06-20,08:10:00,Mumbai,Laptop,Electronics,3.0,50000.0,UPI,Online
2342.0,2024-10-04,08:59:00,Chennai,Jeans,Fashion,3.0,6000.0,Unknown,Online
2343.0,2023-11-06,05:14:00,Hyderabad,Bag,Accessories,2.0,2400.0,Unknown,Offline
ORD_452,2024-08-09,00:15:00,Hyderabad,Laptop,Electronics,2.0,2400.0,Cash,Online
2345.0,2024-09-04,03:55:00,Hyderabad,Laptop,Electronics,2.0,2400.0,Cash,Online
2346.0,2024-09-03,09:23:00,Bangalore,Watch,Accessories,2.0,5000.0,Unknown,Offline
2347.0,2024-04-23,00:55:00,Bangalore,Tablet,Electronics,3.0,5000.0,Card,Online
ORD_453,2023-10-18,16:02:00,Unknown,Shoes,Fashion,2.0,5000.0,Unknown,Offline
ORD_454,2024-08-22,16:08:00,Unknown,Unknown Product,Unknown,3.0,2400.0,UPI,Online
2350.0,2023-11-30,16:51:00,Pune,Bag,Accessories,3.0,2400.0,Unknown,Offline
ORD_455,2024-04-01,17:37:00,Pune,Laptop,Electronics,2.0,2000.0,Card,Offline
ORD_456,2024-12-02,05:30:00,Hyderabad,Shoes,Fashion,1.0,5000.0,UPI,Offline
ORD_457,2023-06-12,05:29:00,Unknown,Shoes,Fashion,1.0,2000.0,Cash,Offline
2354.0,2024-08-05,05:37:00,Chennai,Headphones,Electronics,1.0,2000.0,Unknown,Online
2355.0,2023-11-17,07:24:00,Chennai,Watch,Accessories,1.0,5000.0,UPI,Online
2356.0,2024-03-23,06:48:00,Pune,Tablet,Electronics,2.0,2400.0,Cash,Offline
2357.0,2024-09-01,07:18:00,Unknown,T-Shirt,Fashion,3.0,50000.0,Card,Offline
ORD_458,2023-12-16,14:00:00,Bangalore,Shoes,Fashion,1.0,5000.0,Card,Offline
2359.0,2023-10-26,02:51:00,Bangalore,Mobile,Electronics,3.0,24000.0,Unknown,Online
2360.0,2023-08-14,09:24:00,Chennai,Headphones,Electronics,2.0,2000.0,UPI,Online
2361.0,2024-06-22,20:47:00,Pune,Headphones,Electronics,2.0,2000.0,Cash,Online
2362.0,2024-11-14,20:39:00,Chennai,T-Shirt,Fashion,3.0,60000.0,Cash,Online
ORD_459,2023-04-10,10:01:00,Hyderabad,Shoes,Fashion,2.0,5000.0,Cash,Online
2364.0,2024-03-17,01:12:00,Chennai,Watch,Accessories,3.0,5000.0,Cash,Offline
2365.0,2024-06-07,12:14:00,Unknown,Unknown Product,Unknown,2.0,5000.0,UPI,Online
2366.0,2024-11-08,05:16:00,Delhi,Bag,Accessories,2.0,2400.0,Card,Offline
2367.0,2024-01-18,15:08:00,Mumbai,Watch,Accessories,3.0,20000.0,Card,Online
ORD_460,2024-05-30,10:55:00,Chennai,Laptop,Electronics,3.0,2400.0,UPI,Offline
ORD_461,2023-06-16,03:50:00,Mumbai,Jeans,Fashion,2.0,5000.0,UPI,Online
ORD_462,2023-07-28,19:29:00,Pune,Laptop,Electronics,2.0,1000.0,UPI,Offline
2371.0,2024-01-03,04:26:00,Chennai,Unknown Product,Unknown,2.0,5000.0,UPI,Online
ORD_463,2024-12-14,05:03:00,Hyderabad,Shoes,Fashion,2.0,2400.0,UPI,Offline
2373.0,2023-07-04,02:41:00,Bangalore,Headphones,Electronics,1.0,500.0,UPI,Offline
ORD_464,2024-05-19,14:12:00,Hyderabad,Headphones,Electronics,1.0,2000.0,Card,Offline
2375.0,2024-09-01,00:25:00,Hyderabad,Laptop,Electronics,1.0,50000.0,Card,Offline
ORD_465,2024-02-23,03:01:00,Chennai,Tablet,Electronics,1.0,2400.0,Cash,Online
ORD_466,2023-09-15,15:11:00,Pune,Mobile,Electronics,1.0,5000.0,Cash,Offline
2378.0,2024-07-20,13:14:00,Hyderabad,Unknown Product,Unknown,2.0,500.0,Card,Online
2379.0,2024-02-29,18:18:00,Chennai,Laptop,Electronics,2.0,2400.0,UPI,Offline
ORD_467,2024-03-06,13:12:00,Delhi,Laptop,Electronics,3.0,5000.0,Unknown,Offline
2381.0,2023-09-15,00:17:00,Hyderabad,Headphones,Electronics,1.0,2000.0,UPI,Online
ORD_468,2024-06-21,06:19:00,Bangalore,Unknown Product,Unknown,1.0,5000.0,Unknown,Online
ORD_469,2023-11-16,02:50:00,Pune,Unknown Product,Unknown,2.0,2400.0,Card,Online
ORD_470,2024-04-29,14:45:00,Unknown,Unknown Product,Unknown,2.0,2400.0,Unknown,Online
2385.0,2023-02-14,04:39:00,Chennai,Jeans,Fashion,1.0,5000.0,Unknown,Online
2386.0,2024-04-24,11:14:00,Bangalore,Watch,Accessories,2.0,5000.0,Card,Offline
ORD_471,2024-08-02,13:13:00,Unknown,Bag,Accessories,1.0,2400.0,UPI,Online
2388.0,2024-12-29,14:26:00,Chennai,Laptop,Electronics,2.0,2400.0,Card,Offline
2389.0,2023-06-29,15:11:00,Delhi,Watch,Accessories,2.0,5000.0,Cash,Offline
ORD_472,2024-10-08,21:05:00,Chennai,T-Shirt,Fashion,3.0,2400.0,Cash,Online
ORD_473,2024-07-18,12:16:00,Unknown,Tablet,Electronics,2.0,2400.0,UPI,Online
2392.0,2023-02-09,10:27:00,Hyderabad,Jeans,Fashion,3.0,2000.0,Unknown,Online
2393.0,2023-12-06,09:15:00,Delhi,Tablet,Electronics,2.0,6000.0,Cash,Offline
2394.0,2023-07-18,18:54:00,Hyderabad,Watch,Accessories,3.0,50000.0,Card,Online
2395.0,2024-04-19,04:13:00,Unknown,Jeans,Fashion,2.0,50000.0,Cash,Online
ORD_474,2023-11-06,14:34:00,Unknown,Unknown Product,Unknown,2.0,2400.0,Unknown,Offline
2397.0,2023-03-27,18:02:00,Pune,T-Shirt,Fashion,3.0,5000.0,Unknown,Offline
ORD_475,2024-10-01,10:30:00,Pune,T-Shirt,Fashion,2.0,2400.0,Cash,Online
2399.0,2023-03-13,09:18:00,Pune,Headphones,Electronics,2.0,20000.0,Unknown,Offline
2400.0,2023-01-07,12:33:00,Bangalore,Watch,Accessories,2.0,5000.0,Cash,Online
ORD_476,2024-04-25,16:33:00,Bangalore,Laptop,Electronics,2.0,2400.0,Unknown,Offline
2402.0,2024-03-23,12:09:00,Delhi,Mobile,Electronics,2.0,2400.0,Card,Offline
2403.0,2023-04-23,06:15:00,Mumbai,Watch,Accessories,3.0,50000.0,Unknown,Offline
ORD_477,2023-05-20,04:47:00,Unknown,Bag,Accessories,2.0,2400.0,Card,Online
2405.0,2024-01-23,04:52:00,Hyderabad,Laptop,Electronics,3.0,20000.0,UPI,Offline
2406.0,2024-11-01,15:48:00,Pune,Watch,Accessories,3.0,5000.0,Card,Offline
2407.0,2023-08-25,10:11:00,Delhi,Tablet,Electronics,3.0,2000.0,Card,Online
ORD_478,2023-03-24,08:18:00,Chennai,Watch,Accessories,1.0,5000.0,Cash,Online
2409.0,2024-07-01,22:52:00,Bangalore,Unknown Product,Unknown,2.0,2400.0,Cash,Online
ORD_479,2024-12-19,09:08:00,Chennai,T-Shirt,Fashion,1.0,2400.0,Cash,Online
2411.0,2023-07-19,07:32:00,Bangalore,T-Shirt,Fashion,3.0,2000.0,Cash,Offline
2412.0,2023-01-05,04:22:00,Mumbai,Headphones,Electronics,1.0,2000.0,Unknown,Offline
2413.0,2024-06-08,05:35:00,Chennai,Shoes,Fashion,2.0,2000.0,UPI,Offline
ORD_480,2023-06-27,07:37:00,Unknown,Watch,Accessories,3.0,500.0,Card,Online
ORD_481,2024-06-23,19:09:00,Chennai,Watch,Accessories,2.0,5000.0,Unknown,Online
ORD_482,2023-06-22,21:46:00,Mumbai,Watch,Accessories,2.0,5000.0,UPI,Online
2417.0,2024-01-06,13:25:00,Hyderabad,Shoes,Fashion,1.0,5000.0,Unknown,Online
2418.0,2024-01-13,16:29:00,Bangalore,T-Shirt,Fashion,2.0,2000.0,Card,Online
2419.0,2023-05-21,09:28:00,Bangalore,Headphones,Electronics,2.0,500.0,Card,Online
2420.0,2024-10-12,20:41:00,Chennai,Mobile,Electronics,2.0,2400.0,UPI,Offline
ORD_483,2023-12-09,22:29:00,Unknown,Tablet,Electronics,3.0,2400.0,Cash,Online
ORD_484,2023-04-15,12:58:00,Hyderabad,Watch,Accessories,2.0,5000.0,Unknown,Offline
2423.0,2023-07-14,21:17:00,Chennai,Jeans,Fashion,3.0,5000.0,Cash,Online
2424.0,2024-11-21,00:32:00,Mumbai,Bag,Accessories,1.0,60000.0,Unknown,Offline
2425.0,2024-07-24,04:24:00,Delhi,Shoes,Fashion,1.0,5000.0,Card,Offline
2426.0,2024-11-28,10:37:00,Delhi,Jeans,Fashion,1.0,5000.0,Unknown,Online
ORD_485,2024-12-14,11:10:00,Mumbai,Shoes,Fashion,2.0,5000.0,Cash,Online
2428.0,2024-01-28,16:03:00,Hyderabad,Watch,Accessories,3.0,5000.0,Card,Offline
ORD_486,2024-11-16,07:26:00,Hyderabad,Shoes,Fashion,1.0,5000.0,Unknown,Online
2430.0,2024-07-03,18:21:00,Chennai,Watch,Accessories,2.0,50000.0,UPI,Offline
ORD_487,2023-12-22,05:42:00,Mumbai,Watch,Accessories,3.0,5000.0,UPI,Online
2432.0,2023-02-08,12:52:00,Hyderabad,Unknown Product,Unknown,2.0,2400.0,Card,Offline
2433.0,2024-09-26,08:24:00,Pune,Jeans,Fashion,1.0,2000.0,Cash,Online
ORD_488,2023-02-12,13:19:00,Chennai,Headphones,Electronics,2.0,2000.0,UPI,Online
2435.0,2024-08-19,21:53:00,Hyderabad,Headphones,Electronics,1.0,20000.0,UPI,Offline
2436.0,2023-07-25,22:40:00,Delhi,Bag,Accessories,2.0,500.0,Cash,Offline
ORD_489,2024-02-15,00:07:00,Hyderabad,Shoes,Fashion,1.0,5000.0,Card,Offline
2438.0,2023-05-07,19:36:00,Bangalore,Shoes,Fashion,2.0,20000.0,Card,Online
ORD_490,2023-03-17,08:26:00,Bangalore,Headphones,Electronics,1.0,2000.0,Cash,Online
ORD_491,2023-11-08,15:11:00,Mumbai,Laptop,Electronics,1.0,6000.0,Cash,Offline
2441.0,2023-06-10,00:07:00,Chennai,Unknown Product,Unknown,2.0,2400.0,Unknown,Online
2442.0,2023-07-02,21:26:00,Chennai,Watch,Accessories,2.0,5000.0,UPI,Offline
2443.0,2024-04-25,01:55:00,Hyderabad,Bag,Accessories,2.0,500.0,Card,Online
2444.0,2024-06-05,08:16:00,Hyderabad,T-Shirt,Fashion,2.0,500.0,Card,Online
ORD_492,2024-11-10,05:29:00,Delhi,Tablet,Electronics,2.0,6000.0,Card,Online
2446.0,2023-03-01,06:24:00,Mumbai,Headphones,Electronics,2.0,1000.0,Card,Offline
2447.0,2024-12-28,05:01:00,Pune,Bag,Accessories,2.0,600.0,Cash,Offline
ORD_493,2024-10-06,10:53:00,Mumbai,Bag,Accessories,2.0,24000.0,Card,Online
2449.0,2023-12-08,03:55:00,Chennai,Unknown Product,Unknown,2.0,2400.0,UPI,Online
ORD_494,2024-02-08,09:52:00,Mumbai,Jeans,Fashion,3.0,5000.0,Card,Offline
ORD_495,2024-03-31,07:33:00,Hyderabad,Jeans,Fashion,3.0,1000.0,Unknown,Online
2452.0,2023-05-26,09:49:00,Chennai,Laptop,Electronics,2.0,1000.0,Card,Online
2453.0,2023-05-30,20:11:00,Hyderabad,Shoes,Fashion,2.0,5000.0,Unknown,Offline
2454.0,2024-03-11,03:45:00,Delhi,T-Shirt,Fashion,1.0,2400.0,Cash,Offline
2455.0,2023-06-26,11:05:00,Pune,Watch,Accessories,3.0,5000.0,UPI,Offline
ORD_496,2023-04-03,02:31:00,Pune,Mobile,Electronics,2.0,1000.0,UPI,Offline
2457.0,2024-08-23,16:29:00,Hyderabad,Mobile,Electronics,2.0,2400.0,Unknown,Online
2458.0,2024-10-10,02:35:00,Hyderabad,Shoes,Fashion,1.0,5000.0,Cash,Online
2459.0,2023-06-17,09:22:00,Bangalore,Laptop,Electronics,2.0,2400.0,Cash,Offline
